NO,주소2(동),단지명,전용면적(㎡),평수,계약년월,계약년,계약월,계약일,거래금액(만원),층,건축년도,도로명
1,우두동,강변코아루,84.87,25.673175,202012,2020,12,31,20000,4,2007,새청말길 26
2,후평동,후평주공7단지,39.69,12.006225,202012,2020,12,31,9000,4,1989,후만로 56
3,석사동,석사부영,59.76,18.0774,202012,2020,12,31,10800,7,1998,우석로101번길 83
4,후평동,후평주공7단지,39.3,11.88825,202012,2020,12,31,10800,4,1989,후만로 56
5,후평동,후평주공7단지,47.01,14.220525,202012,2020,12,31,9500,4,1989,후만로 56
6,동내면,부영3차,59.8404,18.101721,202012,2020,12,31,17200,5,2003,춘천순환로94번길 12
7,후평동,춘천더샵,59.9286,18.1284015,202012,2020,12,31,20900,6,2008,후석로 325
8,퇴계동,퇴계현대2차,59.76,18.0774,202012,2020,12,31,12400,11,1994,행촌로 14
9,퇴계동,퇴계2주공,59.99,18.146975,202012,2020,12,31,16650,9,1999,퇴계로 168
10,퇴계동,금호2차,59.82,18.09555,202012,2020,12,31,13500,7,1993,안마산로 214
11,퇴계동,중앙하이츠빌2단지,84.9589,25.70006725,202012,2020,12,31,26300,11,2007,영서로2141번길 25
12,퇴계동,중앙하이츠빌2단지,84.9589,25.70006725,202012,2020,12,31,23500,4,2007,영서로2141번길 25
13,요선동,춘천요선동한신'휴'플러스아파트,84.6937,25.61984425,202012,2020,12,31,22000,2,2007,서부대성로 34
14,신북읍,춘천해강,37.35,11.298375,202012,2020,12,31,6300,2,1997,상천2길 52
15,동면,장학엘에이치해온채,84.93,25.691325,202012,2020,12,31,26200,10,2014,소양강로 102
16,근화동,청와,76.77,23.222925,202012,2020,12,31,13000,6,1991,중앙로190번길 79
17,동면,두산위브,84.988,25.70887,202012,2020,12,31,22000,4,2008,삭주로 231
18,온의동,금호3,59.86,18.10765,202012,2020,12,31,12000,1,1994,영서로 2319
19,우두동,롯데인벤스,84.93,25.691325,202012,2020,12,31,20000,3,2006,충열로 29
20,신북읍,소양강양우내안애,60.6314,18.3409985,202012,2020,12,30,12000,12,2012,신샘밭로 733
21,동면,한일유앤아이,166.5906,50.3936565,202012,2020,12,30,28900,5,2006,만천로 107
22,퇴계동,퇴계주공6차,59.92,18.1258,202012,2020,12,30,17700,11,2002,지석로 64
23,퇴계동,퇴계이안,84.9877,25.70877925,202012,2020,12,30,28600,3,2007,영서로 2169
24,후평동,현대3,84.98,25.70645,202012,2020,12,30,15000,12,1990,후석로326번길 31
25,우두동,동부,84.961,25.7007025,202012,2020,12,30,15000,4,1994,충열로 32
26,우두동,춘천파크에뷰,74.99,22.684475,202012,2020,12,30,26500,12,2020,우두1길 129
27,후평동,현대1차,84.81,25.655025,202012,2020,12,30,15000,15,1988,삭주로 113
28,후평동,현대4,84.955,25.6988875,202012,2020,12,30,14300,7,1995,후석로326번길 44
29,후평동,석사2,58.14,17.58735,202012,2020,12,30,10700,8,1995,후석로228번길 24
30,퇴계동,퇴계현대2차,59.76,18.0774,202012,2020,12,30,13500,9,1994,행촌로 14
31,효자동,효자코아루웰라움,66.9094,20.2400935,202012,2020,12,30,21080,4,2019,공지로218번길 26
32,효자동,신아,32.16,9.7284,202012,2020,12,30,6500,13,1997,백령로75번길 7
33,효자동,신동아,59.96,18.1379,202012,2020,12,30,11500,2,1994,효자로 85
34,후평동,우미린뉴시티,68.618,20.756945,202012,2020,12,30,27300,23,2019,보안길 36
35,석사동,석사동현진에버빌1차,84.921,25.6886025,202012,2020,12,30,26000,7,2004,지석로 97
36,석사동,석사동현진에버빌1차,84.921,25.6886025,202012,2020,12,30,25400,15,2004,지석로 97
37,석사동,퇴계주공4,59.99,18.146975,202012,2020,12,30,13700,12,1998,퇴계로 242
38,석사동,퇴계주공4,59.99,18.146975,202012,2020,12,30,14400,18,1998,퇴계로 242
39,석사동,퇴계주공4,59.99,18.146975,202012,2020,12,30,13900,13,1998,퇴계로 242
40,퇴계동,퇴계2주공,49.62,15.01005,202012,2020,12,30,12900,13,1999,퇴계로 168
41,퇴계동,그린타운삼익코오롱,99.99,30.246975,202012,2020,12,30,20500,13,1994,춘주로 174
42,퇴계동,쌍용스윗닷홈,84.879,25.6758975,202012,2020,12,30,27300,4,2005,춘주로 176-22
43,사농동,롯데캐슬2단지,84.99,25.709475,202012,2020,12,30,21800,14,2008,마장길 60
44,동면,한일유앤아이,127.9717,38.71143925,202012,2020,12,29,26500,11,2006,만천로 107
45,후평동,주공5,47.01,14.220525,202012,2020,12,29,10000,1,1989,후만로 15
46,후평동,주공4,59.3,17.93825,202012,2020,12,29,12900,5,1985,후만로98번길 9
47,우두동,강변코아루,84.87,25.673175,202012,2020,12,29,20000,3,2007,새청말길 26
48,소양로2가,소양로현대,84.95,25.697375,202012,2020,12,29,16200,13,1998,모수물길 60
49,퇴계동,퇴계이안,84.9877,25.70877925,202012,2020,12,29,23500,1,2007,영서로 2169
50,퇴계동,퇴계이안,84.9877,25.70877925,202012,2020,12,29,25000,1,2007,영서로 2169
51,퇴계동,퇴계현대2차,59.76,18.0774,202012,2020,12,29,12200,8,1994,행촌로 14
52,사농동,롯데캐슬1단지,114.59,34.663475,202012,2020,12,29,23000,3,2008,마장길 58
53,사농동,롯데캐슬1단지,84.99,25.709475,202012,2020,12,29,18700,7,2008,마장길 58
54,후평동,주공5,39.69,12.006225,202012,2020,12,29,11000,3,1989,후만로 15
55,석사동,휴먼타운,84.89,25.679225,202012,2020,12,29,23200,14,2002,지석로 29
56,석사동,석사동현진에버빌1차,149.894,45.342935,202012,2020,12,28,35300,13,2004,지석로 97
57,우두동,삼성,101.91,30.827775,202012,2020,12,28,17200,13,1994,충열로 30
58,후평동,석사2,58.14,17.58735,202012,2020,12,28,10000,4,1995,후석로228번길 24
59,후평동,주공5,39.69,12.006225,202012,2020,12,28,10500,2,1989,후만로 15
60,후평동,주공4,59.3,17.93825,202012,2020,12,28,13600,4,1986,후만로98번길 9
61,후평동,세경3차아파트,49.68,15.0282,202012,2020,12,28,8000,3,1991,삭주로 125
62,후평동,세경3차아파트,49.68,15.0282,202012,2020,12,28,6000,3,1991,삭주로 125
63,동내면,부영1차,84.9763,25.70533075,202012,2020,12,28,22000,5,2003,춘천순환로94번길 12
64,사농동,롯데캐슬1단지,84.99,25.709475,202012,2020,12,28,18500,7,2008,마장길 58
65,효자동,현진에버빌3차,84.954,25.698585,202012,2020,12,28,30500,12,2014,춘천로 120
66,근화동,신성미소지움,59.92,18.1258,202012,2020,12,28,19000,8,2007,근화길15번길 26
67,남산면,근로자임대,37.7,11.40425,202012,2020,12,28,3500,4,1990,창말길 54-14
68,퇴계동,퇴계이안,191.895,58.0482375,202012,2020,12,28,54000,13,2007,영서로 2169
69,퇴계동,휴먼시아남춘천2단지,84.95,25.697375,202012,2020,12,28,27000,11,2010,퇴계로 128
70,우두동,춘천파크에뷰,84.83,25.661075,202012,2020,12,28,25616,12,2020,우두1길 129
71,석사동,석사극동,84.96,25.7004,202012,2020,12,28,14800,6,1992,공지로 43
72,퇴계동,퇴계현대2차,43.2,13.068,202012,2020,12,28,9000,10,1994,행촌로 14
73,우두동,동부,59.964,18.13911,202012,2020,12,28,13000,14,1994,충열로 32
74,퇴계동,그린타운삼익코오롱,132.3,40.02075,202012,2020,12,28,22000,14,1994,춘주로 174
75,퇴계동,퇴계2주공,59.99,18.146975,202012,2020,12,28,13600,1,1999,퇴계로 168
76,퇴계동,퇴계현대2차,43.2,13.068,202012,2020,12,28,10500,12,1994,행촌로 14
77,소양로2가,e편한세상춘천,84.966,25.702215,202012,2020,12,27,29500,15,2014,서부대성로 33
78,퇴계동,중앙하이츠빌1단지,84.8905,25.67937625,202012,2020,12,27,24000,7,2006,영서로2141번길 33
79,우두동,동부,59.964,18.13911,202012,2020,12,27,16000,12,1994,충열로 32
80,후평동,석사2,51.66,15.62715,202012,2020,12,27,9200,10,1994,후석로228번길 24
81,근화동,신성미소지움,59.92,18.1258,202012,2020,12,27,19500,14,2007,근화길15번길 26
82,석사동,퇴계3주공,84.9,25.68225,202012,2020,12,27,18400,9,1999,퇴계로 220-19
83,석사동,퇴계주공4,59.99,18.146975,202012,2020,12,27,14500,16,1998,퇴계로 242
84,퇴계동,퇴계우성,84.933,25.6922325,202012,2020,12,26,16700,1,1999,국사봉길 7
85,우두동,강변코아루,84.87,25.673175,202012,2020,12,26,19500,5,2007,새청말길 26
86,퇴계동,이편한세상춘천한숲시티,74.6822,22.5913655,202012,2020,12,26,36800,3,2019,안마산로 133
87,석사동,석사근로복지,47.32,14.3143,202012,2020,12,26,7500,5,1991,효석로67번길 23
88,온의동,온의롯데캐슬스카이클래스,84.796,25.65079,202012,2020,12,26,47000,22,2015,방송길 70
89,후평동,춘천더샵,53.4088,16.156162,202012,2020,12,26,19500,11,2008,후석로 325
90,퇴계동,퇴계2주공,59.99,18.146975,202012,2020,12,26,14300,8,1999,퇴계로 168
91,후평동,세경2,55.26,16.71615,202012,2020,12,26,5900,2,1986,후석로326번길 36-7
92,퇴계동,쌍용스윗닷홈,84.879,25.6758975,202012,2020,12,26,27500,19,2005,춘주로 176-22
93,온의동,보배,126.57,38.287425,202012,2020,12,26,17800,8,1992,스포츠타운길 529-15
94,우두동,동부,59.964,18.13911,202012,2020,12,26,10950,1,1994,충열로 32
95,후평동,후평주공7단지,39.69,12.006225,202012,2020,12,26,10850,2,1989,후만로 56
96,후평동,후평주공7단지,39.3,11.88825,202012,2020,12,26,9800,4,1989,후만로 56
97,동면,춘천장학아이파크,84.9428,25.695197,202012,2020,12,26,29700,11,2012,만천로 242
98,퇴계동,이편한세상춘천한숲시티,74.9085,22.65982125,202012,2020,12,26,40000,7,2019,안마산로 133
99,석사동,석사대우,89.31,27.016275,202012,2020,12,26,22400,15,1998,우석로101번길 86
100,요선동,춘천요선동한신'휴'플러스아파트,84.6937,25.61984425,202012,2020,12,25,21500,3,2007,서부대성로 34
101,온의동,온의롯데캐슬스카이클래스,84.796,25.65079,202012,2020,12,25,45000,6,2015,방송길 70
102,퇴계동,뜨란채,84.94,25.69435,202012,2020,12,25,22900,2,2006,승지골길16번길 47
103,석사동,휴먼타운,84.89,25.679225,202012,2020,12,24,20000,15,2002,지석로 29
104,석사동,석사극동,84.96,25.7004,202012,2020,12,24,14000,2,1992,공지로 43
105,석사동,퇴계주공4,59.99,18.146975,202012,2020,12,24,14300,3,1998,퇴계로 242
106,석사동,퇴계주공4,59.99,18.146975,202012,2020,12,24,14000,9,1998,퇴계로 242
107,후평동,에리트,63.396,19.17729,202012,2020,12,24,7600,3,1981,삭주로 89-7
108,온의동,마젤란,84.401,25.5313025,202012,2020,12,24,24000,11,2007,영서로 2329
109,퇴계동,이편한세상춘천한숲시티,59.8597,18.10755925,202012,2020,12,24,35000,21,2019,안마산로 133
110,퇴계동,이편한세상춘천한숲시티,74.9085,22.65982125,202012,2020,12,24,39300,11,2019,안마산로 133
111,퇴계동,금호2차,59.82,18.09555,202012,2020,12,24,11600,4,1993,안마산로 214
112,퇴계동,퇴계2주공,49.62,15.01005,202012,2020,12,24,12100,4,1999,퇴계로 168
113,퇴계동,한주,59.82,18.09555,202012,2020,12,24,12500,13,1993,안마산로 217
114,우두동,동부,59.964,18.13911,202012,2020,12,24,11600,6,1994,충열로 32
115,퇴계동,뜨란채,84.94,25.69435,202012,2020,12,24,20000,5,2006,승지골길16번길 47
116,동면,한일유앤아이,127.9717,38.71143925,202012,2020,12,24,27500,4,2006,만천로 107
117,후평동,후평주공7단지,39.3,11.88825,202012,2020,12,24,10500,5,1989,후만로 56
118,후평동,우미린뉴시티,77.752,23.51998,202012,2020,12,24,26000,14,2019,보안길 36
119,칠전동,대우,59.88,18.1137,202012,2020,12,24,10800,3,1999,옛경춘로 492
120,후평동,주공5,39.69,12.006225,202012,2020,12,24,10500,5,1989,후만로 15
121,석사동,퇴계주공4,59.99,18.146975,202012,2020,12,24,14500,7,1998,퇴계로 242
122,근화동,청와,39.7,12.00925,202012,2020,12,24,7950,5,1991,중앙로190번길 79
123,동면,춘천장학아이파크,84.8976,25.681524,202012,2020,12,24,26900,6,2012,만천로 242
124,동내면,호반베르디움,84.8387,25.66370675,202012,2020,12,24,25000,4,2009,외솔길19번길 80-7
125,온의동,금호3,59.86,18.10765,202012,2020,12,23,13900,14,1994,영서로 2319
126,후평동,주공5,47.01,14.220525,202012,2020,12,23,12500,2,1989,후만로 15
127,후평동,후평주공7단지,39.3,11.88825,202012,2020,12,23,9000,4,1989,후만로 53
128,후평동,세경4차,50.4,15.246,202012,2020,12,23,6000,1,1994,세실로 173
129,후평동,춘천더샵,84.9129,25.68615225,202012,2020,12,23,24800,16,2008,후석로 325
130,근화동,신성미소지움,59.92,18.1258,202012,2020,12,23,18000,3,2007,근화길15번길 26
131,근화동,신성미소지움,133.97,40.525925,202012,2020,12,23,37000,7,2007,근화길15번길 26
132,동면,두산위브,84.988,25.70887,202012,2020,12,23,22000,2,2008,삭주로 231
133,퇴계동,퇴계2주공,49.62,15.01005,202012,2020,12,23,12200,4,1999,퇴계로 168
134,우두동,춘천파크에뷰,84.83,25.661075,202012,2020,12,23,24637,4,2020,우두1길 129
135,우두동,강변코아루,84.87,25.673175,202012,2020,12,23,21000,9,2007,새청말길 26
136,퇴계동,퇴계2주공,59.99,18.146975,202012,2020,12,23,15200,7,1999,퇴계로 168
137,퇴계동,춘천퇴계 세영리첼아파트,72.794,22.020185,202012,2020,12,23,25000,8,2018,김유정로 1866
138,칠전동,춘천칠전사랑으로부영,59.9381,18.13127525,202012,2020,12,23,14750,3,2012,칠전서길 45
139,효자동,현진에버빌3차,84.954,25.698585,202012,2020,12,23,28500,2,2014,춘천로 120
140,석사동,퇴계주공4,59.99,18.146975,202012,2020,12,23,14000,7,1998,퇴계로 242
141,퇴계동,"한진,한성",59.54,18.01085,202012,2020,12,23,13400,9,1995,행촌로 11
142,퇴계동,퇴계현대2차,59.76,18.0774,202012,2020,12,23,14700,4,1994,행촌로 14
143,소양로2가,e편한세상춘천,84.966,25.702215,202012,2020,12,23,30000,6,2014,서부대성로 33
144,석사동,현진에버빌2차,126.25,38.190625,202012,2020,12,22,36000,4,2005,지석로 67
145,효자동,동보,28.38,8.58495,202012,2020,12,22,4300,8,1999,공지로200번길 13
146,석사동,석사동현진에버빌1차,84.921,25.6886025,202012,2020,12,22,26000,1,2004,지석로 97
147,사농동,롯데캐슬1단지,84.99,25.709475,202012,2020,12,22,19500,13,2008,마장길 58
148,후평동,세경2,55.26,16.71615,202012,2020,12,22,6000,4,1986,후석로326번길 36-7
149,후평동,후평현대5차,59.89,18.116725,202012,2020,12,22,10300,13,1996,후만로24번길 13
150,후평동,후평주공7단지,39.69,12.006225,202012,2020,12,22,10000,4,1989,후만로 56
151,후평동,후평주공7단지,39.3,11.88825,202012,2020,12,22,8500,5,1989,후만로 56
152,후평동,후평주공7단지,39.69,12.006225,202012,2020,12,22,9300,3,1989,후만로 56
153,후평동,주공4,49.22,14.88905,202012,2020,12,22,11500,5,1986,후만로98번길 9
154,후평동,주공4,49.22,14.88905,202012,2020,12,22,11500,5,1985,후만로98번길 9
155,후평동,주공5,39.3,11.88825,202012,2020,12,22,10500,5,1989,후만로 15
156,소양로2가,e편한세상춘천,84.966,25.702215,202012,2020,12,22,32000,17,2014,서부대성로 33
157,퇴계동,퇴계현대2차,59.76,18.0774,202012,2020,12,22,13400,13,1994,행촌로 14
158,퇴계동,퇴계이안,84.9877,25.70877925,202012,2020,12,22,31000,12,2007,영서로 2169
159,후평동,후평주공6단지,51.02,15.43355,202012,2020,12,21,12000,1,1989,후만로 37
160,퇴계동,퇴계주공6차,59.92,18.1258,202012,2020,12,21,16900,15,2002,지석로 64
161,퇴계동,퇴계이안,191.895,58.0482375,202012,2020,12,21,50500,8,2007,영서로 2169
162,퇴계동,뜨란채,84.89,25.679225,202012,2020,12,21,24800,8,2006,승지골길16번길 47
163,온의동,온의롯데캐슬스카이클래스,84.796,25.65079,202012,2020,12,21,42450,4,2015,방송길 70
164,신북읍,소양강양우내안애,38.1055,11.52691375,202012,2020,12,21,7000,4,2012,신샘밭로 733
165,효자동,동보,28.38,8.58495,202012,2020,12,21,5200,5,1999,공지로200번길 13
166,우두동,동부,59.964,18.13911,202012,2020,12,21,12750,8,1994,충열로 32
167,우두동,강변코아루,119.787,36.2355675,202012,2020,12,21,27000,11,2007,새청말길 26
168,근화동,신성미소지움,84.97,25.703425,202012,2020,12,21,26000,13,2007,근화길15번길 26
169,근화동,신성미소지움,84.98,25.70645,202012,2020,12,21,27000,10,2007,근화길15번길 26
170,석사동,현대,99.931,30.2291275,202012,2020,12,21,24600,7,1998,퇴계로 220-20
171,석사동,퇴계주공4,59.99,18.146975,202012,2020,12,21,13900,13,1998,퇴계로 242
172,석사동,퇴계주공4,49.29,14.910225,202012,2020,12,21,11850,6,1998,퇴계로 242
173,석사동,휴먼타운,84.89,25.679225,202012,2020,12,21,22700,11,2002,지석로 29
174,석사동,석사부영,59.76,18.0774,202012,2020,12,21,10800,13,1998,우석로101번길 83
175,후평동,춘천더샵,145.4234,43.9905785,202012,2020,12,20,35000,10,2008,후석로 325
176,후평동,후평주공7단지,39.69,12.006225,202012,2020,12,20,9000,2,1989,후만로 56
177,우두동,동부,59.964,18.13911,202012,2020,12,20,11900,9,1994,충열로 32
178,효자동,현진에버빌3차,84.954,25.698585,202012,2020,12,20,30000,3,2014,춘천로 120
179,퇴계동,한주,84.6,25.5915,202012,2020,12,20,15800,11,1993,안마산로 217
180,칠전동,칠전2차대우,84.9508,25.697617,202012,2020,12,20,18100,1,2002,칠전서길 15-2
181,소양로2가,e편한세상춘천,84.966,25.702215,202012,2020,12,20,29000,7,2014,서부대성로 33
182,석사동,석사부영,49.92,15.1008,202012,2020,12,20,9600,4,1998,우석로101번길 83
183,동면,장학엘에이치해온채,84.89,25.679225,202012,2020,12,20,24500,6,2014,소양강로 102
184,소양로2가,e편한세상춘천,112.109,33.9129725,202012,2020,12,20,34000,8,2014,서부대성로 33
185,온의동,마젤란,84.401,25.5313025,202012,2020,12,19,25500,6,2007,영서로 2329
186,동면,한일유앤아이,84.9925,25.71023125,202012,2020,12,19,18400,3,2006,만천로 107
187,우두동,춘천파크에뷰,84.83,25.661075,202012,2020,12,19,25400,2,2020,우두1길 129
188,석사동,두산,59.97,18.140925,202012,2020,12,19,14200,10,1997,후석로186번길 25
189,석사동,석사동현진에버빌1차,84.999,25.7121975,202012,2020,12,19,30700,7,2004,지석로 97
190,석사동,석사동현진에버빌1차,84.999,25.7121975,202012,2020,12,19,28000,4,2004,지석로 97
191,석사동,석사동현진에버빌1차,84.921,25.6886025,202012,2020,12,19,28100,10,2004,지석로 97
192,석사동,휴먼타운,84.89,25.679225,202012,2020,12,19,20750,3,2002,지석로 29
193,석사동,휴먼타운,84.89,25.679225,202012,2020,12,19,22900,14,2002,지석로 29
194,후평동,세경4차,50.4,15.246,202012,2020,12,19,6900,4,1994,세실로 173
195,후평동,후평현대5차,59.89,18.116725,202012,2020,12,19,12200,11,1996,후만로24번길 13
196,후평동,후평주공6단지,51.02,15.43355,202012,2020,12,19,12000,1,1989,후만로 37
197,후평동,후평주공7단지,39.3,11.88825,202012,2020,12,19,9800,4,1989,후만로 56
198,근화동,신성미소지움,59.92,18.1258,202012,2020,12,19,17300,1,2007,근화길15번길 26
199,근화동,신성미소지움,84.97,25.703425,202012,2020,12,19,28900,9,2007,근화길15번길 26
200,후평동,세경1,51.62,15.61505,202012,2020,12,19,7000,2,1984,백령로 198
201,후평동,주공5,47.01,14.220525,202012,2020,12,19,11700,3,1989,후만로 15
202,후평동,주공5,47.01,14.220525,202012,2020,12,19,12700,4,1989,후만로 15
203,퇴계동,퇴계주공1차,49.71,15.037275,202012,2020,12,19,14000,9,2000,퇴계로 167
204,퇴계동,퇴계주공1차,49.71,15.037275,202012,2020,12,19,14500,13,2000,퇴계로 167
205,퇴계동,이편한세상춘천한숲시티,84.8462,25.6659755,202012,2020,12,19,54800,16,2019,안마산로 133
206,퇴계동,중앙하이츠빌2단지,97.5452,29.507423,202012,2020,12,19,29500,7,2007,영서로2141번길 25
207,후평동,주공4,59.3,17.93825,202012,2020,12,19,12800,5,1985,후만로98번길 9
208,후평동,주공4,59.3,17.93825,202012,2020,12,19,13650,3,1986,후만로98번길 9
209,온의동,온의롯데캐슬스카이클래스,84.796,25.65079,202012,2020,12,19,44000,27,2015,방송길 70
210,동면,춘천장학아이파크,84.9428,25.695197,202012,2020,12,19,27600,10,2012,만천로 242
211,온의동,한주,84.765,25.6414125,202012,2020,12,19,15000,4,1995,스포츠타운길 528-12
212,온의동,보배,84.74,25.63385,202012,2020,12,19,14500,5,1992,스포츠타운길 529-15
213,효자동,현진에버빌3차,84.914,25.686485,202012,2020,12,19,31700,3,2014,춘천로 120
214,효자동,효자코아루웰라움,67.3647,20.37782175,202012,2020,12,19,20000,4,2019,공지로218번길 26
215,소양로2가,e편한세상춘천,84.966,25.702215,202012,2020,12,19,27900,12,2014,서부대성로 33
216,소양로2가,e편한세상춘천,78.318,23.691195,202012,2020,12,19,26000,4,2014,서부대성로 33
217,동내면,현대성우오스타,84.96,25.7004,202012,2020,12,19,24000,1,2009,춘천순환로 93
218,우두동,춘천파크에뷰,84.83,25.661075,202012,2020,12,19,26500,8,2020,우두1길 129
219,퇴계동,퇴계현대1차,59.94,18.13185,202012,2020,12,19,11500,5,1994,춘주로 162
220,퇴계동,퇴계현대2차,59.76,18.0774,202012,2020,12,19,11500,3,1994,행촌로 14
221,퇴계동,퇴계현대2차,59.76,18.0774,202012,2020,12,19,12000,4,1994,행촌로 14
222,퇴계동,일성2,59.803,18.0904075,202012,2020,12,19,14000,2,1996,우묵길78번길 25
223,퇴계동,퇴계주공1차,49.71,15.037275,202012,2020,12,19,12500,2,2000,퇴계로 167
224,퇴계동,퇴계이안,112.4741,34.02341525,202012,2020,12,18,35700,6,2007,영서로 2169
225,퇴계동,퇴계2주공,49.62,15.01005,202012,2020,12,18,12500,10,1999,퇴계로 168
226,퇴계동,퇴계2주공,59.99,18.146975,202012,2020,12,18,15000,12,1999,퇴계로 168
227,퇴계동,퇴계2주공,49.62,15.01005,202012,2020,12,18,12000,5,1999,퇴계로 168
228,동면,춘천KCC스위첸,125.17,37.863925,202012,2020,12,18,28500,12,2009,만천로 69
229,소양로2가,e편한세상춘천,84.898,25.681645,202012,2020,12,18,26000,4,2014,서부대성로 33
230,소양로2가,e편한세상춘천,124.771,37.7432275,202012,2020,12,18,38000,2,2014,서부대성로 33
231,온의동,온의롯데캐슬스카이클래스,99.629,30.1377725,202012,2020,12,18,49500,6,2015,방송길 70
232,석사동,퇴계주공4,59.99,18.146975,202012,2020,12,18,14000,18,1998,퇴계로 242
233,석사동,두산,59.97,18.140925,202012,2020,12,18,15000,10,1997,후석로186번길 25
234,석사동,석사극동,84.96,25.7004,202012,2020,12,18,11500,10,1992,공지로 43
235,후평동,후평현대5차,59.89,18.116725,202012,2020,12,18,10300,14,1996,후만로24번길 13
236,후평동,세경4차,52.92,16.0083,202012,2020,12,18,5500,4,1994,세실로 173
237,후평동,우미린뉴시티,59.888,18.11612,202012,2020,12,18,24600,15,2019,보안길 36
238,후평동,춘천일성트루엘더퍼스트,68.989,20.8691725,202012,2020,12,18,25350,3,2018,백령로 215
239,후평동,춘천일성트루엘더퍼스트,84.995,25.7109875,202012,2020,12,18,34500,4,2018,백령로 215
240,퇴계동,퇴계이안,84.9877,25.70877925,202012,2020,12,18,29800,20,2007,영서로 2169
241,퇴계동,퇴계2주공,59.99,18.146975,202012,2020,12,17,14100,4,1999,퇴계로 168
242,효자동,현진에버빌3차,84.954,25.698585,202012,2020,12,17,32500,17,2014,춘천로 120
243,칠전동,대우,59.88,18.1137,202012,2020,12,17,9900,11,1999,옛경춘로 492
244,후평동,주공5,39.69,12.006225,202012,2020,12,17,10000,5,1989,후만로 15
245,후평동,후평주공7단지,39.69,12.006225,202012,2020,12,17,7400,1,1989,후만로 56
246,후평동,후평주공6단지,51.02,15.43355,202012,2020,12,17,10200,4,1989,후만로 37
247,후평동,후평현대5차,59.89,18.116725,202012,2020,12,17,10800,12,1996,후만로24번길 13
248,후평동,춘천일성트루엘더퍼스트,68.989,20.8691725,202012,2020,12,17,28000,14,2018,백령로 215
249,후평동,초록지붕8차,84.5117,25.56478925,202012,2020,12,17,16000,3,2010,세실로 260
250,소양로2가,e편한세상춘천,84.966,25.702215,202012,2020,12,17,28900,16,2014,서부대성로 33
251,효자동,신동아,84.99,25.709475,202012,2020,12,17,14800,4,1994,효자로 85
252,석사동,석사동현진에버빌1차,84.999,25.7121975,202012,2020,12,17,28400,6,2004,지석로 97
253,석사동,진흥,59.15,17.892875,202012,2020,12,17,14200,2,1997,후석로186번길 9
254,석사동,진흥,59.15,17.892875,202012,2020,12,17,14300,3,1997,후석로186번길 9
255,효자동,현진에버빌3차,84.954,25.698585,202012,2020,12,17,30000,11,2014,춘천로 120
256,동면,두산위브,84.988,25.70887,202012,2020,12,17,22000,1,2008,삭주로 231
257,동내면,호반베르디움,84.8387,25.66370675,202012,2020,12,16,31300,18,2009,외솔길19번길 80-7
258,퇴계동,춘천퇴계 세영리첼아파트,72.794,22.020185,202012,2020,12,16,26000,21,2018,김유정로 1866
259,동내면,부영3차,59.8404,18.101721,202012,2020,12,16,15750,8,2003,춘천순환로94번길 12
260,사농동,롯데캐슬2단지,84.97,25.703425,202012,2020,12,16,20500,13,2008,마장길 60
261,우두동,춘천파크에뷰,84.83,25.661075,202012,2020,12,16,25416,14,2020,우두1길 129
262,후평동,춘천일성트루엘더퍼스트,84.989,25.7091725,202012,2020,12,16,35500,8,2018,백령로 215
263,후평동,세경3차아파트,49.68,15.0282,202012,2020,12,16,8300,14,1991,삭주로 125
264,후평동,후평현대2차,84.842,25.664705,202012,2020,12,16,13000,4,1990,후석로326번길 13
265,후평동,후평주공7단지,39.3,11.88825,202012,2020,12,16,9000,2,1989,후만로 56
266,소양로2가,e편한세상춘천,84.966,25.702215,202012,2020,12,16,28000,5,2014,서부대성로 33
267,소양로2가,e편한세상춘천,84.966,25.702215,202012,2020,12,16,27900,7,2014,서부대성로 33
268,석사동,퇴계주공4,59.99,18.146975,202012,2020,12,15,14800,7,1998,퇴계로 242
269,석사동,석사동현진에버빌1차,84.999,25.7121975,202012,2020,12,15,27000,9,2004,지석로 97
270,석사동,석사근로복지,46.99,14.214475,202012,2020,12,15,9000,2,1991,효석로67번길 23
271,소양로2가,서부시장신동아,84.73,25.630825,202012,2020,12,15,12800,6,1992,서부대성로 12
272,동면,춘천장학아이파크,84.9428,25.695197,202012,2020,12,15,28000,7,2012,만천로 242
273,후평동,후평현대5차,59.89,18.116725,202012,2020,12,15,9100,2,1996,후만로24번길 13
274,동면,두산위브,84.988,25.70887,202012,2020,12,15,22500,4,2008,삭주로 231
275,퇴계동,휴먼시아남춘천1단지,121.95,36.889875,202012,2020,12,15,35500,12,2011,남춘천새길 11
276,퇴계동,뜨란채,84.94,25.69435,202012,2020,12,15,24400,6,2006,승지골길16번길 47
277,퇴계동,퇴계2주공,49.79,15.061475,202012,2020,12,15,12500,12,1999,퇴계로 168
278,동면,춘천KCC스위첸,125.17,37.863925,202012,2020,12,15,26800,2,2009,만천로 69
279,석사동,석사부영,59.76,18.0774,202012,2020,12,15,11000,11,1998,우석로101번길 83
280,퇴계동,퇴계현대2차,43.2,13.068,202012,2020,12,15,9250,6,1994,행촌로 14
281,후평동,주공5,39.69,12.006225,202012,2020,12,15,10000,3,1989,후만로 15
282,석사동,석사부영,59.76,18.0774,202012,2020,12,15,11500,2,1998,우석로101번길 83
283,후평동,석사2,51.66,15.62715,202012,2020,12,15,9000,5,1994,후석로228번길 24
